65;13405-5490;SUCESSO;1>
205;1436-6400;SUCESSO;1>
340;15247-6400;SUCESSO;1>
412;18398-5384;SUCESSO;1>
422;18398-5384;SUCESSO;1>
439;18607-4917;SUCESSO;1>
477;20796-4435;SUCESSO;1>
595;21361-4917;SUCESSO;1>
596;21361-4917;SUCESSO;1>
613;21361-4917;SUCESSO;1>
686;21513-6030;SUCESSO;1>
775;22363-4114;SUCESSO;1>
805;22423-4434;SUCESSO;1>
817;22525-4435;SUCESSO;1>
822;22525-4435;SUCESSO;1>
830;22559-5384;SUCESSO;1>
846;22700-5489;SUCESSO;1>
875;22787-4435;SUCESSO;1>
890;23467-4433;SUCESSO;1>
902;24082-4603;SUCESSO;1>
940;24192-6401;SUCESSO;1>
972;26940-4917;SUCESSO;1>
994;27129-7297;SUCESSO;1>
1081;27350-6401;SUCESSO;1>
1113;27352-6401;SUCESSO;1>
1114;27352-6401;SUCESSO;1>
1166;27512-4435;SUCESSO;1>
1200;27532-4114;SUCESSO;1>
1286;27586-4435;SUCESSO;1>
1356;27616-4435;SUCESSO;1>
1401;27706-4435;SUCESSO;1>
1495;27738-4433;SUCESSO;1>
1540;27764-4603;SUCESSO;1>
1598;27889-5061;SUCESSO;1>
1705;27995-4435;SUCESSO;1>
1743;28043-4435;SUCESSO;1>
1784;28092-4434;SUCESSO;1>
1823;28250-4917;SUCESSO;1>
1826;28250-4917;SUCESSO;1>
1854;28835-4435;SUCESSO;1>
1910;29011-4114;SUCESSO;1>
1959;29016-5061;SUCESSO;1>
1995;30492-6030;SUCESSO;1>
2018;30586-4434;SUCESSO;1>
2044;30639-5489;SUCESSO;1>
2118;30696-4435;SUCESSO;1>
2232;30703-5384;SUCESSO;1>
2255;30705-5799;SUCESSO;1>
2329;30739-4434;SUCESSO;1>
2444;30745-5490;SUCESSO;1>
2513;30777-4433;SUCESSO;1>
2640;30799-5384;SUCESSO;1>
2714;30807-5489;SUCESSO;1>
2736;30807-5489;SUCESSO;1>
2779;30808-4435;SUCESSO;1>
2780;30808-4435;SUCESSO;1>
2829;30812-5490;SUCESSO;1>
2909;30813-5490;SUCESSO;1>
2911;30813-5490;SUCESSO;1>
2980;30834-4435;SUCESSO;1>
3042;30904-4603;SUCESSO;1>
3045;30904-4603;SUCESSO;1>
3087;30926-4433;SUCESSO;1>
3197;30940-4435;SUCESSO;1>
3233;30968-4434;SUCESSO;1>
3302;30996-4435;SUCESSO;1>
3344;31031-5384;SUCESSO;1>
3409;31077-4434;SUCESSO;1>
3512;31136-5799;SUCESSO;1>
3570;31155-4433;SUCESSO;1>
3571;31155-4433;SUCESSO;1>
3595;31158-5799;SUCESSO;1>
3679;31170-5490;SUCESSO;1>
3715;31170-5490;SUCESSO;1>
3810;31191-4434;SUCESSO;1>
3862;31210-5799;SUCESSO;1>
3863;31210-5799;SUCESSO;1>
3917;31219-5490;SUCESSO;1>
3918;31219-5490;SUCESSO;1>
3966;31292-5384;SUCESSO;1>
4024;31295-4433;SUCESSO;1>
4028;31295-4433;SUCESSO;1>
4063;31306-4433;SUCESSO;1>
4120;31311-6030;SUCESSO;1>
4121;31311-6030;SUCESSO;1>
4210;31313-6401;SUCESSO;1>
4257;31316-5490;SUCESSO;1>
4294;31317-4114;SUCESSO;1>
4295;31317-4114;SUCESSO;1>
4296;31317-4114;SUCESSO;1>
4322;31331-4434;SUCESSO;1>
4431;31336-4434;SUCESSO;1>
4439;31336-4434;SUCESSO;1>
4464;31336-4434;SUCESSO;1>
4518;31340-4433;SUCESSO;1>
4652;31358-4435;SUCESSO;1>
4718;31369-4433;SUCESSO;1>
4746;31384-5061;SUCESSO;1>
4808;31400-4448;SUCESSO;1>
4901;31447-4435;SUCESSO;1>
4913;31447-4435;SUCESSO;1>
5040;31451-4448;SUCESSO;1>
5090;31453-4433;SUCESSO;1>
5140;31462-4448;SUCESSO;1>
5188;31510-5489;SUCESSO;1>
5207;31520-5489;SUCESSO;1>
5264;31522-4917;SUCESSO;1>
5343;31529-4917;SUCESSO;1>
5344;31529-4917;SUCESSO;1>
5422;31570-5490;SUCESSO;1>
5486;31589-4435;SUCESSO;1>
5542;31604-4435;SUCESSO;1>
5586;31612-4603;SUCESSO;1>
5658;31637-4603;SUCESSO;1>
5700;31652-4434;SUCESSO;1>
5893;31673-5384;SUCESSO;1>
5931;31694-5384;SUCESSO;1>
5941;31694-5384;SUCESSO;1>
6003;31728-4114;SUCESSO;1>
6073;31729-4448;SUCESSO;1>
6112;31735-4434;SUCESSO;1>
6116;31735-4434;SUCESSO;1>
6117;31735-4434;SUCESSO;1>
6118;31735-4434;SUCESSO;1>
