21;12626-7114;insucesso;1>
45;12626-7114;insucesso;1>
81;14770-5489;insucesso;1>
86;14770-5489;insucesso;1>
108;15016-4433;insucesso;1>
118;15016-4433;insucesso;1>
183;17228-6401;insucesso;1>
223;17491-5799;insucesso;1>
228;17491-5799;insucesso;1>
276;18432-5799;insucesso;1>
313;18444-4114;insucesso;1>
344;18444-4114;insucesso;1>
364;18444-5384;insucesso;1>
370;18444-5384;insucesso;1>
371;18444-5384;insucesso;1>
397;21283-6895;insucesso;1>
444;21283-7297;insucesso;1>
464;21283-7297;insucesso;1>
521;21321-4434;insucesso;1>
529;21321-4434;insucesso;1>
593;21513-5384;insucesso;1>
609;21513-5384;insucesso;1>
657;21894-4114;insucesso;1>
670;21894-4114;insucesso;1>
685;21894-4114;insucesso;1>
686;21894-4114;insucesso;1>
740;21955-4603;insucesso;1>
777;22135-4114;insucesso;1>
789;22135-4114;insucesso;1>
806;22279-4114;insucesso;1>
816;22279-4114;insucesso;1>
845;22433-4434;insucesso;1>
870;22483-6030;insucesso;1>
876;22483-6030;insucesso;1>
892;22607-5384;insucesso;1>
916;22612-4603;insucesso;1>
928;22612-4603;insucesso;1>
981;22659-5490;insucesso;1>
1006;22957-6590;insucesso;1>
1015;22957-6590;insucesso;1>
1069;22977-4434;insucesso;1>
1105;22977-4434;insucesso;1>
1158;22977-5799;insucesso;1>
1172;22977-5799;insucesso;1>
1186;22977-5799;insucesso;1>
1193;23182-4433;insucesso;1>
1213;23182-6030;insucesso;1>
1254;23668-5490;insucesso;1>
1269;23668-5490;insucesso;1>
1285;24082-4114;insucesso;1>
1302;24082-4114;insucesso;1>
1370;24407-6030;insucesso;1>
1371;24407-6030;insucesso;1>
1377;24407-6030;insucesso;1>
1411;24407-6030;insucesso;1>
1451;25326-4114;insucesso;1>
1471;25326-5490;insucesso;1>
1479;25326-5490;insucesso;1>
1592;26930-4433;insucesso;1>
1607;26930-4433;insucesso;1>
1714;26940-4435;insucesso;1>
1836;26940-4435;insucesso;1>
1961;27403-4435;insucesso;1>
2006;27403-4435;insucesso;1>
2008;27403-4435;insucesso;1>
2009;27403-4435;insucesso;1>
2081;27455-4434;insucesso;1>
2140;27455-4434;insucesso;1>
2209;27455-7297;insucesso;1>
2241;27455-7297;insucesso;1>
2314;27482-4435;insucesso;1>
2359;27482-5799;insucesso;1>
2366;27482-5799;insucesso;1>
2370;27482-5799;insucesso;1>
2409;27630-4114;insucesso;1>
2448;27630-4114;insucesso;1>
2461;27630-6895;insucesso;1>
2476;27630-6895;insucesso;1>
2535;27760-6030;insucesso;1>
2554;27760-6895;insucesso;1>
2562;27760-6895;insucesso;1>
2638;27781-4434;insucesso;1>
2700;27820-4603;insucesso;1>
2733;27889-4434;insucesso;1>
2744;27889-4434;insucesso;1>
2776;28027-4114;insucesso;1>
2786;28027-4114;insucesso;1>
2815;28062-7114;insucesso;1>
2853;28101-4434;insucesso;1>
2868;28101-5384;insucesso;1>
2871;28101-5384;insucesso;1>
2901;28101-7297;insucesso;1>
2911;28101-7297;insucesso;1>
2921;28136-4114;insucesso;1>
2929;28136-4114;insucesso;1>
2943;28146-4435;insucesso;1>
3010;28164-4114;insucesso;1>
3095;28164-5799;insucesso;1>
3189;28173-4433;insucesso;1>
3191;28173-4433;insucesso;1>
3195;28173-4433;insucesso;1>
3249;28177-4114;insucesso;1>
3264;28177-4114;insucesso;1>
3319;28198-5490;insucesso;1>
3388;29016-4114;insucesso;1>
3395;29016-4114;insucesso;1>
3575;30492-4433;insucesso;1>
3660;30492-5384;insucesso;1>
3661;30492-5384;insucesso;1>
3692;30588-4435;insucesso;1>
3720;30588-5490;insucesso;1>
3734;30588-5799;insucesso;1>
3758;30705-5489;insucesso;1>
3766;30705-5489;insucesso;1>
3913;30982-4435;insucesso;1>
3982;30985-4433;insucesso;1>
4042;30988-4603;insucesso;1>
4056;30988-4603;insucesso;1>
4119;30993-4435;insucesso;1>
4222;31158-5384;insucesso;1>
4277;31165-4448;insucesso;1>
4314;31165-4448;insucesso;1>
4369;31271-4434;insucesso;1>
4410;31271-4434;insucesso;1>
4441;31311-5489;insucesso;1>
4567;31359-6590;insucesso;1>
4583;31359-6590;insucesso;1>
4655;31380-4434;insucesso;1>
4686;31380-4434;insucesso;1>
4724;31386-4435;insucesso;1>
4741;31410-4603;insucesso;1>
4762;31410-4603;insucesso;1>
4790;31410-5384;insucesso;1>
4824;31410-5384;insucesso;1>
4832;31410-5384;insucesso;1>
4845;31410-6400;insucesso;1>
4862;31410-6400;insucesso;1>
4965;31437-6590;insucesso;1>
4972;31437-6590;insucesso;1>
5091;31476-6401;insucesso;1>
5143;31476-6401;insucesso;1>
5199;31476-6895;insucesso;1>
5205;31476-6895;insucesso;1>
5225;31476-6895;insucesso;1>
5248;31508-4435;insucesso;1>
5305;31526-4435;insucesso;1>
5309;31526-4435;insucesso;1>
5375;31560-4435;insucesso;1>
5412;31560-4435;insucesso;1>
5490;31569-4114;insucesso;1>
5492;31569-4114;insucesso;1>
5526;31569-4114;insucesso;1>
5606;31570-4114;insucesso;1>
5631;31570-4114;insucesso;1>
5704;31572-5384;insucesso;1>
5752;31595-4603;insucesso;1>
5767;31595-4603;insucesso;1>
5913;31601-6401;insucesso;1>
5914;31601-6401;insucesso;1>
5916;31601-6401;insucesso;1>
5967;31601-6401;insucesso;1>
6044;31671-4434;insucesso;1>
6052;31671-4434;insucesso;1>
6150;31673-4434;insucesso;1>
6184;31673-4434;insucesso;1>
6203;31694-4433;insucesso;1>
6204;31694-4433;insucesso;1>
6205;31694-4433;insucesso;1>
6213;31694-4433;insucesso;1>
6317;31759-4114;insucesso;1>
6417;31805-5489;insucesso;1>
6442;31805-5489;insucesso;1>
6506;31805-6030;insucesso;1>
6533;31805-6030;insucesso;1>
6587;31806-4114;insucesso;1>
6631;31806-4114;insucesso;1>
6671;31810-4435;insucesso;1>
6680;31810-4435;insucesso;1>
6697;31810-6400;insucesso;1>
6704;31810-6400;insucesso;1>
6793;31836-6401;insucesso;1>
6810;31836-6401;insucesso;1>
6943;32029-4434;insucesso;1>
6958;32029-4434;insucesso;1>
7028;32030-6400;insucesso;1>
7067;32030-6400;insucesso;1>
7109;32030-7297;insucesso;1>
7110;32030-7297;insucesso;1>
7131;32030-7297;insucesso;1>
7191;32035-4114;insucesso;1>
7236;32035-4114;insucesso;1>
7280;32035-5384;insucesso;1>
7288;32035-5384;insucesso;1>
7298;32035-5384;insucesso;1>
7335;32035-5799;insucesso;1>
7351;32035-5799;insucesso;1>
7363;32035-5799;insucesso;1>
7378;32035-7114;insucesso;1>
7389;32035-7114;insucesso;1>
7436;32045-4434;insucesso;1>
7538;32045-4434;insucesso;1>
7629;32892-5490;insucesso;1>
7640;32892-5490;insucesso;1>
7744;32895-6030;insucesso;1>
7745;32895-6030;insucesso;1>
7790;32895-6030;insucesso;1>
7873;33168-4434;insucesso;1>
7885;33168-4434;insucesso;1>
7945;33457-5490;insucesso;1>
7956;33457-5490;insucesso;1>
8171;33695-4434;insucesso;1>
8216;33695-4434;insucesso;1>
8277;33695-4434;insucesso;1>
8323;34088-4435;insucesso;1>
8324;34088-4435;insucesso;1>
8376;34845-4434;insucesso;1>
8378;34845-4434;insucesso;1>
8547;35491-5490;insucesso;1>
8569;35491-5490;insucesso;1>
8697;35700-5489;insucesso;1>
8708;35700-5489;insucesso;1>
8714;35700-5489;insucesso;1>
8773;35700-5489;insucesso;1>
8784;35700-5489;insucesso;1>
9048;35754-6895;insucesso;1>
9049;35754-6895;insucesso;1>
9064;35754-6895;insucesso;1>
9091;35908-5490;insucesso;1>
9122;35908-5490;insucesso;1>
9123;35908-5490;insucesso;1>
9124;35908-5490;insucesso;1>
9125;35908-5490;insucesso;1>
9126;35908-5490;insucesso;1>
9127;35908-5490;insucesso;1>
9131;35908-5490;insucesso;1>
9162;35908-5799;insucesso;1>
9164;35908-5799;insucesso;1>
9261;35950-5799;insucesso;1>
9278;35950-5799;insucesso;1>
9303;35962-5384;insucesso;1>
9309;35962-5384;insucesso;1>
9352;35962-6401;insucesso;1>
9353;35962-6401;insucesso;1>
9359;35962-6401;insucesso;1>
9391;35962-6895;insucesso;1>
9393;35962-6895;insucesso;1>
9435;36057-5384;insucesso;1>
9449;36057-5384;insucesso;1>
9452;36057-5384;insucesso;1>
9522;36089-5384;insucesso;1>
9571;36099-6895;insucesso;1>
9657;36130-6401;insucesso;1>
9663;36130-6401;insucesso;1>
9828;36131-5489;insucesso;1>
9829;36131-5489;insucesso;1>
9830;36131-5489;insucesso;1>
9989;36131-6030;insucesso;1>
10014;36131-6030;insucesso;1>
10051;36137-5384;insucesso;1>
10104;36137-5384;insucesso;1>
10162;36139-5384;insucesso;1>
10391;36244-5490;insucesso;1>
10442;36244-5490;insucesso;1>
10510;36259-5490;insucesso;1>
10567;36259-5490;insucesso;1>
10586;36259-6590;insucesso;1>
10629;36259-6590;insucesso;1>
10630;36259-6590;insucesso;1>
10687;36278-5490;insucesso;1>
10706;36278-5490;insucesso;1>
10731;36278-5490;insucesso;1>
10746;36306-5490;insucesso;1>
10757;36306-5490;insucesso;1>
10806;36347-5799;insucesso;1>
11013;36383-5490;insucesso;1>
11053;36400-5490;insucesso;1>
11059;36400-5490;insucesso;1>
11062;36400-5490;insucesso;1>
11079;36400-5490;insucesso;1>
11080;36400-5490;insucesso;1>
11158;36545-5384;insucesso;1>
11159;36545-5384;insucesso;1>
11162;36545-5384;insucesso;1>
11365;38994-5384;insucesso;1>
11376;38994-5384;insucesso;1>
11427;39056-6401;insucesso;1>
11463;39065-5384;insucesso;1>
11497;39095-5384;insucesso;1>
11527;39095-5384;insucesso;1>
11589;39095-6400;insucesso;1>
11608;39095-6400;insucesso;1>
11696;39429-6400;insucesso;1>
11722;39429-6400;insucesso;1>
11861;39869-6400;insucesso;1>
11902;39869-6400;insucesso;1>
11981;39904-6030;insucesso;1>
12033;39904-6030;insucesso;1>
12034;39904-6030;insucesso;1>
12087;39904-6030;insucesso;1>
12214;39977-6401;insucesso;1>
12253;39977-6401;insucesso;1>
12335;39977-6401;insucesso;1>
12416;40061-6400;insucesso;1>
12454;40061-6400;insucesso;1>
12534;40067-6400;insucesso;1>
12554;40067-7114;insucesso;1>
12580;40067-7114;insucesso;1>
12659;40086-6401;insucesso;1>
12716;40086-6401;insucesso;1>
12803;40101-6401;insucesso;1>
13023;40165-5799;insucesso;1>
13059;40165-5799;insucesso;1>
13116;40168-6402;insucesso;1>
13117;40168-6402;insucesso;1>
13118;40168-6402;insucesso;1>
13262;40197-7114;insucesso;1>
13329;40217-6030;insucesso;1>
13339;40217-6030;insucesso;1>
13494;40324-6401;insucesso;1>
13539;40324-6401;insucesso;1>
13624;40392-6400;insucesso;1>
13702;40647-6400;insucesso;1>
13782;40647-6400;insucesso;1>
13891;40720-6400;insucesso;1>
13910;40720-6400;insucesso;1>
13943;40720-7297;insucesso;1>
13962;40720-7297;insucesso;1>
14102;40755-6401;insucesso;1>
14103;40755-6401;insucesso;1>
14161;40838-7114;insucesso;1>
14230;40890-6400;insucesso;1>
14369;40918-6402;insucesso;1>
14467;40950-6030;insucesso;1>
14468;40950-6030;insucesso;1>
14469;40950-6030;insucesso;1>
14506;40950-6030;insucesso;1>
14578;40963-6400;insucesso;1>
14668;40983-6030;insucesso;1>
14776;41123-6400;insucesso;1>
14853;41128-6030;insucesso;1>
14936;41132-6400;insucesso;1>
15008;41132-6400;insucesso;1>
15073;41138-6030;insucesso;1>
15120;41179-7114;insucesso;1>
15160;41260-6400;insucesso;1>
15189;41260-6400;insucesso;1>
15268;41273-6400;insucesso;1>
15330;41292-6400;insucesso;1>
15351;41292-6400;insucesso;1>
15455;41314-6401;insucesso;1>
15499;41314-6401;insucesso;1>
15560;41365-6401;insucesso;1>
15638;41425-6402;insucesso;1>
15652;41425-6402;insucesso;1>
15675;41425-6402;insucesso;1>
15693;41425-6895;insucesso;1>
15714;41425-6895;insucesso;1>
15831;41483-6590;insucesso;1>
15873;41520-6401;insucesso;1>
15893;41520-6401;insucesso;1>
15902;41520-6895;insucesso;1>
16245;44006-6895;insucesso;1>
16332;44027-6402;insucesso;1>
16443;44033-6402;insucesso;1>
16444;44033-6402;insucesso;1>
16490;44033-6402;insucesso;1>
16550;44033-6590;insucesso;1>
16564;44033-6590;insucesso;1>
16655;44060-6402;insucesso;1>
16750;44060-6590;insucesso;1>
16886;44090-6402;insucesso;1>
16928;44090-6402;insucesso;1>
16929;44090-6402;insucesso;1>
17030;44112-7114;insucesso;1>
17078;44118-6402;insucesso;1>
17162;44153-6895;insucesso;1>
17193;44153-6895;insucesso;1>
17249;44169-6895;insucesso;1>
17293;44169-6895;insucesso;1>
17364;44176-7114;insucesso;1>
17374;44176-7114;insucesso;1>
17434;44196-6400;insucesso;1>
17436;44196-6400;insucesso;1>
17512;44332-6401;insucesso;1>
17550;44332-6401;insucesso;1>
1;12626-7114;insucesso;2>
19;12626-7114;insucesso;2>
20;12626-7114;insucesso;2>
21;12626-7114;insucesso;2>
45;12626-7114;insucesso;2>
54;13346-4434;insucesso;2>
60;13346-4434;insucesso;2>
62;13346-4434;insucesso;2>
80;14770-5489;insucesso;2>
81;14770-5489;insucesso;2>
85;14770-5489;insucesso;2>
86;14770-5489;insucesso;2>
88;14770-5489;insucesso;2>
107;15016-4433;insucesso;2>
108;15016-4433;insucesso;2>
109;15016-4433;insucesso;2>
115;15016-4433;insucesso;2>
118;15016-4433;insucesso;2>
124;16014-5799;insucesso;2>
126;16014-5799;insucesso;2>
130;16014-5799;insucesso;2>
131;16014-5799;insucesso;2>
135;16014-5799;insucesso;2>
140;16014-5799;insucesso;2>
149;16014-6590;insucesso;2>
153;16014-6590;insucesso;2>
164;16014-6590;insucesso;2>
171;17228-6401;insucesso;2>
173;17228-6401;insucesso;2>
174;17228-6401;insucesso;2>
183;17228-6401;insucesso;2>
185;17228-6401;insucesso;2>
186;17228-6401;insucesso;2>
187;17228-6401;insucesso;2>
189;17228-6401;insucesso;2>
191;17228-6401;insucesso;2>
192;17228-6401;insucesso;2>
195;17228-6401;insucesso;2>
199;17228-6401;insucesso;2>
202;17228-6401;insucesso;2>
205;17228-6401;insucesso;2>
214;17491-5799;insucesso;2>
222;17491-5799;insucesso;2>
223;17491-5799;insucesso;2>
228;17491-5799;insucesso;2>
230;17491-5799;insucesso;2>
245;18432-5799;insucesso;2>
254;18432-5799;insucesso;2>
275;18432-5799;insucesso;2>
276;18432-5799;insucesso;2>
278;18432-5799;insucesso;2>
313;18444-4114;insucesso;2>
316;18444-4114;insucesso;2>
344;18444-4114;insucesso;2>
353;18444-4114;insucesso;2>
356;18444-5384;insucesso;2>
364;18444-5384;insucesso;2>
365;18444-5384;insucesso;2>
368;18444-5384;insucesso;2>
369;18444-5384;insucesso;2>
370;18444-5384;insucesso;2>
371;18444-5384;insucesso;2>
372;18444-5384;insucesso;2>
392;21283-6895;insucesso;2>
397;21283-6895;insucesso;2>
399;21283-6895;insucesso;2>
420;21283-6895;insucesso;2>
442;21283-7297;insucesso;2>
444;21283-7297;insucesso;2>
445;21283-7297;insucesso;2>
446;21283-7297;insucesso;2>
448;21283-7297;insucesso;2>
450;21283-7297;insucesso;2>
455;21283-7297;insucesso;2>
464;21283-7297;insucesso;2>
465;21283-7297;insucesso;2>
466;21283-7297;insucesso;2>
471;21283-7297;insucesso;2>
472;21283-7297;insucesso;2>
492;21321-4434;insucesso;2>
494;21321-4434;insucesso;2>
502;21321-4434;insucesso;2>
516;21321-4434;insucesso;2>
