99;11848-6398;insucesso;1>
203;13016-5468;insucesso;1>
349;15073-5714;insucesso;1>
404;17356-5388;insucesso;1>
449;17356-5388;insucesso;1>
644;18047-6398;insucesso;1>
777;18081-5468;insucesso;1>
779;18081-5468;insucesso;1>
809;18184-7098;insucesso;1>
884;18297-6388;insucesso;1>
918;18700-5469;insucesso;1>
931;18700-5469;insucesso;1>
1036;19850-6398;insucesso;1>
1067;20306-7274;insucesso;1>
1120;21340-5468;insucesso;1>
1154;21340-5468;insucesso;1>
1326;22522-6398;insucesso;1>
1440;22929-7118;insucesso;1>
1485;23038-6398;insucesso;1>
1487;23038-6398;insucesso;1>
1511;23038-6398;insucesso;1>
1562;23038-7274;insucesso;1>
1563;23038-7274;insucesso;1>
1576;23038-7274;insucesso;1>
1585;23038-7274;insucesso;1>
1663;23953-5468;insucesso;1>
1703;23953-5468;insucesso;1>
1750;24676-6388;insucesso;1>
1764;24676-7274;insucesso;1>
1777;27383-5468;insucesso;1>
1780;27383-5468;insucesso;1>
1794;27916-5714;insucesso;1>
1806;27997-5714;insucesso;1>
1930;28170-5468;insucesso;1>
1932;28170-5468;insucesso;1>
1934;28170-5468;insucesso;1>
1942;28170-5468;insucesso;1>
1943;28170-5468;insucesso;1>
2134;29887-6398;insucesso;1>
2470;30966-5388;insucesso;1>
2471;30966-5388;insucesso;1>
2733;31505-5468;insucesso;1>
2856;31545-5388;insucesso;1>
3014;31693-7274;insucesso;1>
3016;31693-7274;insucesso;1>
3048;31698-5388;insucesso;1>
3075;31698-5388;insucesso;1>
3101;31698-5714;insucesso;1>
3103;31698-5714;insucesso;1>
3120;31698-5714;insucesso;1>
3160;31753-5714;insucesso;1>
3280;31761-5469;insucesso;1>
3356;31791-6389;insucesso;1>
3384;32011-5468;insucesso;1>
3393;32011-5468;insucesso;1>
3432;32022-5468;insucesso;1>
3452;32022-5468;insucesso;1>
3471;32282-5469;insucesso;1>
3531;32826-7118;insucesso;1>
3580;32826-7118;insucesso;1>
3581;32826-7118;insucesso;1>
3621;32853-5468;insucesso;1>
3666;32885-5714;insucesso;1>
3731;32989-5468;insucesso;1>
3841;34572-5388;insucesso;1>
3882;35030-6388;insucesso;1>
3974;35554-5388;insucesso;1>
4007;35554-5388;insucesso;1>
4016;35554-5388;insucesso;1>
4047;35642-5469;insucesso;1>
4072;35642-5469;insucesso;1>
4139;35743-5388;insucesso;1>
4140;35743-5388;insucesso;1>
4159;35743-5388;insucesso;1>
4161;35743-5388;insucesso;1>
4162;35743-5388;insucesso;1>
4182;35759-5468;insucesso;1>
4199;35759-5468;insucesso;1>
4200;35759-5468;insucesso;1>
4211;35759-5468;insucesso;1>
4212;35759-5468;insucesso;1>
4213;35759-5468;insucesso;1>
4222;35759-5468;insucesso;1>
4257;35759-5468;insucesso;1>
4272;35759-5468;insucesso;1>
4273;35759-5468;insucesso;1>
4421;35934-5469;insucesso;1>
4481;35934-5469;insucesso;1>
4535;35935-5388;insucesso;1>
4582;35935-5388;insucesso;1>
4866;36051-5469;insucesso;1>
4964;36069-5714;insucesso;1>
4987;36141-5469;insucesso;1>
5003;36141-5469;insucesso;1>
5066;36150-5388;insucesso;1>
5105;36150-5388;insucesso;1>
5106;36150-5388;insucesso;1>
5185;36153-5469;insucesso;1>
5243;36196-5388;insucesso;1>
5278;36196-5388;insucesso;1>
5359;36228-5469;insucesso;1>
5409;36230-5468;insucesso;1>
5423;36245-7098;insucesso;1>
5576;36318-7098;insucesso;1>
5680;36320-5388;insucesso;1>
5698;36320-5388;insucesso;1>
5710;36320-5388;insucesso;1>
5743;36359-7098;insucesso;1>
6071;36390-5468;insucesso;1>
6132;36399-5468;insucesso;1>
6187;36453-5468;insucesso;1>
6246;36483-5468;insucesso;1>
6289;36520-5388;insucesso;1>
6348;36691-5469;insucesso;1>
6389;37448-5469;insucesso;1>
14;10088-5714;insucesso;2>
15;10088-5714;insucesso;2>
20;10088-5714;insucesso;2>
22;10088-5714;insucesso;2>
25;10088-5714;insucesso;2>
32;10088-5714;insucesso;2>
38;110-7098;insucesso;2>
42;110-7098;insucesso;2>
43;110-7098;insucesso;2>
45;110-7098;insucesso;2>
51;110-7098;insucesso;2>
52;110-7098;insucesso;2>
57;110-7098;insucesso;2>
58;110-7098;insucesso;2>
62;110-7098;insucesso;2>
76;11848-6398;insucesso;2>
84;11848-6398;insucesso;2>
85;11848-6398;insucesso;2>
91;11848-6398;insucesso;2>
95;11848-6398;insucesso;2>
98;11848-6398;insucesso;2>
99;11848-6398;insucesso;2>
102;11848-6398;insucesso;2>
108;11848-6398;insucesso;2>
122;11848-6398;insucesso;2>
147;13016-5468;insucesso;2>
151;13016-5468;insucesso;2>
158;13016-5468;insucesso;2>
163;13016-5468;insucesso;2>
172;13016-5468;insucesso;2>
182;13016-5468;insucesso;2>
185;13016-5468;insucesso;2>
187;13016-5468;insucesso;2>
191;13016-5468;insucesso;2>
195;13016-5468;insucesso;2>
198;13016-5468;insucesso;2>
203;13016-5468;insucesso;2>
209;13016-5468;insucesso;2>
220;13016-5468;insucesso;2>
221;13016-5468;insucesso;2>
222;13016-5468;insucesso;2>
227;13016-5468;insucesso;2>
232;13179-5388;insucesso;2>
233;13179-5388;insucesso;2>
308;13564-6388;insucesso;2>
312;13564-6388;insucesso;2>
324;13564-6388;insucesso;2>
325;13564-6388;insucesso;2>
337;13564-6388;insucesso;2>
345;15073-5714;insucesso;2>
348;15073-5714;insucesso;2>
349;15073-5714;insucesso;2>
352;15073-5714;insucesso;2>
353;15073-5714;insucesso;2>
377;17356-5388;insucesso;2>
379;17356-5388;insucesso;2>
382;17356-5388;insucesso;2>
386;17356-5388;insucesso;2>
388;17356-5388;insucesso;2>
396;17356-5388;insucesso;2>
401;17356-5388;insucesso;2>
402;17356-5388;insucesso;2>
404;17356-5388;insucesso;2>
416;17356-5388;insucesso;2>
420;17356-5388;insucesso;2>
433;17356-5388;insucesso;2>
437;17356-5388;insucesso;2>
449;17356-5388;insucesso;2>
498;18047-6398;insucesso;2>
499;18047-6398;insucesso;2>
513;18047-6398;insucesso;2>
515;18047-6398;insucesso;2>
528;18047-6398;insucesso;2>
540;18047-6398;insucesso;2>
545;18047-6398;insucesso;2>
546;18047-6398;insucesso;2>
549;18047-6398;insucesso;2>
574;18047-6398;insucesso;2>
576;18047-6398;insucesso;2>
579;18047-6398;insucesso;2>
583;18047-6398;insucesso;2>
586;18047-6398;insucesso;2>
587;18047-6398;insucesso;2>
588;18047-6398;insucesso;2>
589;18047-6398;insucesso;2>
594;18047-6398;insucesso;2>
595;18047-6398;insucesso;2>
596;18047-6398;insucesso;2>
597;18047-6398;insucesso;2>
605;18047-6398;insucesso;2>
610;18047-6398;insucesso;2>
616;18047-6398;insucesso;2>
617;18047-6398;insucesso;2>
618;18047-6398;insucesso;2>
619;18047-6398;insucesso;2>
620;18047-6398;insucesso;2>
622;18047-6398;insucesso;2>
623;18047-6398;insucesso;2>
625;18047-6398;insucesso;2>
626;18047-6398;insucesso;2>
627;18047-6398;insucesso;2>
631;18047-6398;insucesso;2>
633;18047-6398;insucesso;2>
640;18047-6398;insucesso;2>
641;18047-6398;insucesso;2>
644;18047-6398;insucesso;2>
648;18047-6398;insucesso;2>
654;18047-6398;insucesso;2>
662;18047-6398;insucesso;2>
663;18047-6398;insucesso;2>
685;18047-6398;insucesso;2>
693;18047-6398;insucesso;2>
700;18047-6398;insucesso;2>
701;18047-6398;insucesso;2>
702;18047-6398;insucesso;2>
703;18047-6398;insucesso;2>
705;18047-6398;insucesso;2>
708;18047-6398;insucesso;2>
714;18047-6398;insucesso;2>
718;18047-6398;insucesso;2>
729;18047-6398;insucesso;2>
738;18047-6398;insucesso;2>
747;18047-6398;insucesso;2>
752;18047-6398;insucesso;2>
762;18081-5468;insucesso;2>
764;18081-5468;insucesso;2>
771;18081-5468;insucesso;2>
775;18081-5468;insucesso;2>
777;18081-5468;insucesso;2>
779;18081-5468;insucesso;2>
781;18081-5468;insucesso;2>
785;18081-5468;insucesso;2>
801;18184-7098;insucesso;2>
803;18184-7098;insucesso;2>
804;18184-7098;insucesso;2>
806;18184-7098;insucesso;2>
807;18184-7098;insucesso;2>
809;18184-7098;insucesso;2>
812;18184-7098;insucesso;2>
817;18208-6389;insucesso;2>
818;18208-6389;insucesso;2>
820;18208-6389;insucesso;2>
823;18208-6389;insucesso;2>
824;18208-6389;insucesso;2>
825;18208-6389;insucesso;2>
826;18208-6389;insucesso;2>
829;18208-6389;insucesso;2>
830;18208-6389;insucesso;2>
831;18208-6389;insucesso;2>
835;18208-6389;insucesso;2>
836;18208-6389;insucesso;2>
847;18208-7098;insucesso;2>
854;18208-7098;insucesso;2>
856;18208-7098;insucesso;2>
880;18297-6388;insucesso;2>
881;18297-6388;insucesso;2>
883;18297-6388;insucesso;2>
884;18297-6388;insucesso;2>
886;18297-6388;insucesso;2>
899;18700-5469;insucesso;2>
902;18700-5469;insucesso;2>
903;18700-5469;insucesso;2>
904;18700-5469;insucesso;2>
906;18700-5469;insucesso;2>
909;18700-5469;insucesso;2>
910;18700-5469;insucesso;2>
911;18700-5469;insucesso;2>
915;18700-5469;insucesso;2>
917;18700-5469;insucesso;2>
918;18700-5469;insucesso;2>
928;18700-5469;insucesso;2>
929;18700-5469;insucesso;2>
931;18700-5469;insucesso;2>
932;18700-5469;insucesso;2>
937;18700-5469;insucesso;2>
955;18900-7118;insucesso;2>
959;18900-7118;insucesso;2>
965;18900-7118;insucesso;2>
970;18900-7118;insucesso;2>
972;18900-7118;insucesso;2>
974;18900-7118;insucesso;2>
977;18900-7118;insucesso;2>
980;18900-7118;insucesso;2>
981;18900-7118;insucesso;2>
983;18900-7118;insucesso;2>
984;18900-7118;insucesso;2>
986;18900-7118;insucesso;2>
987;18900-7118;insucesso;2>
999;18900-7118;insucesso;2>
1010;18900-7118;insucesso;2>
1024;19850-6398;insucesso;2>
1030;19850-6398;insucesso;2>
1032;19850-6398;insucesso;2>
1035;19850-6398;insucesso;2>
1036;19850-6398;insucesso;2>
1037;19850-6398;insucesso;2>
1042;19850-6398;insucesso;2>
1045;19850-6398;insucesso;2>
1048;19850-6398;insucesso;2>
1050;19850-6398;insucesso;2>
1062;20306-7274;insucesso;2>
1063;20306-7274;insucesso;2>
1065;20306-7274;insucesso;2>
1066;20306-7274;insucesso;2>
1067;20306-7274;insucesso;2>
1069;20306-7274;insucesso;2>
1076;20306-7274;insucesso;2>
1078;21340-5468;insucesso;2>
1086;21340-5468;insucesso;2>
1091;21340-5468;insucesso;2>
1094;21340-5468;insucesso;2>
1095;21340-5468;insucesso;2>
1096;21340-5468;insucesso;2>
1106;21340-5468;insucesso;2>
1115;21340-5468;insucesso;2>
1119;21340-5468;insucesso;2>
1120;21340-5468;insucesso;2>
1146;21340-5468;insucesso;2>
1147;21340-5468;insucesso;2>
1152;21340-5468;insucesso;2>
1154;21340-5468;insucesso;2>
1174;21708-5468;insucesso;2>
1176;21708-5468;insucesso;2>
1181;21708-5468;insucesso;2>
1196;21708-5468;insucesso;2>
1206;21708-5468;insucesso;2>
1207;21708-5468;insucesso;2>
1212;21708-5468;insucesso;2>
1237;21708-5468;insucesso;2>
1245;21708-5468;insucesso;2>
1246;21708-5468;insucesso;2>
1253;21708-5468;insucesso;2>
1254;21708-5468;insucesso;2>
1259;21708-5468;insucesso;2>
1274;22256-6388;insucesso;2>
1275;22256-6388;insucesso;2>
1280;22256-6388;insucesso;2>
1285;22256-6388;insucesso;2>
1295;22460-7274;insucesso;2>
1297;22460-7274;insucesso;2>
1299;22460-7274;insucesso;2>
1300;22460-7274;insucesso;2>
1304;22522-6398;insucesso;2>
1305;22522-6398;insucesso;2>
1309;22522-6398;insucesso;2>
1315;22522-6398;insucesso;2>
1323;22522-6398;insucesso;2>
1325;22522-6398;insucesso;2>
1326;22522-6398;insucesso;2>
1336;22522-6398;insucesso;2>
1370;22929-7118;insucesso;2>
1372;22929-7118;insucesso;2>
1383;22929-7118;insucesso;2>
