73;11848-7098;SUCESSO;1>
209;13179-5714;SUCESSO;1>
284;13511-6389;SUCESSO;1>
348;14004-4604;SUCESSO;1>
396;15217-7098;SUCESSO;1>
555;17083-4604;SUCESSO;1>
752;17813-4130;SUCESSO;1>
802;18027-4130;SUCESSO;1>
804;18027-4130;SUCESSO;1>
1016;18217-4605;SUCESSO;1>
1164;18672-6398;SUCESSO;1>
1277;19254-6389;SUCESSO;1>
1359;21340-6398;SUCESSO;1>
1440;21380-5714;SUCESSO;1>
1669;22034-4605;SUCESSO;1>
1672;22034-4605;SUCESSO;1>
1758;22212-4604;SUCESSO;1>
1912;22418-4130;SUCESSO;1>
2083;22507-4130;SUCESSO;1>
2111;22554-6398;SUCESSO;1>
2129;22694-4604;SUCESSO;1>
2166;22906-7098;SUCESSO;1>
2205;22977-7118;SUCESSO;1>
2311;23953-6388;SUCESSO;1>
2899;27601-7118;SUCESSO;1>
3001;27794-6398;SUCESSO;1>
3029;27804-4605;SUCESSO;1>
3114;27934-7098;SUCESSO;1>
3304;28034-4604;SUCESSO;1>
3309;28034-4604;SUCESSO;1>
3352;28169-4605;SUCESSO;1>
3369;28169-4605;SUCESSO;1>
3582;28450-4604;SUCESSO;1>
3622;28454-4605;SUCESSO;1>
3633;28454-4605;SUCESSO;1>
3768;29058-6398;SUCESSO;1>
3817;29492-7118;SUCESSO;1>
3856;29688-6398;SUCESSO;1>
3880;30137-7118;SUCESSO;1>
4155;30763-4605;SUCESSO;1>
4195;30770-4604;SUCESSO;1>
4448;30797-4130;SUCESSO;1>
4565;30806-4604;SUCESSO;1>
4661;30821-4605;SUCESSO;1>
4732;30983-4604;SUCESSO;1>
4771;30989-4604;SUCESSO;1>
4844;30990-4604;SUCESSO;1>
5049;31090-4605;SUCESSO;1>
5139;31109-6398;SUCESSO;1>
5226;31134-4130;SUCESSO;1>
5625;31199-6388;SUCESSO;1>
6164;31344-4605;SUCESSO;1>
6180;31354-5714;SUCESSO;1>
6181;31354-5714;SUCESSO;1>
6232;31361-4604;SUCESSO;1>
6363;31366-4604;SUCESSO;1>
6501;31425-4604;SUCESSO;1>
6533;31433-6388;SUCESSO;1>
6852;31519-4605;SUCESSO;1>
7093;31615-4604;SUCESSO;1>
7154;31618-6388;SUCESSO;1>
7181;31640-4605;SUCESSO;1>
7248;31698-7274;SUCESSO;1>
7251;31698-7274;SUCESSO;1>
7312;31748-4604;SUCESSO;1>
7341;31750-4604;SUCESSO;1>
7342;31750-4604;SUCESSO;1>
7377;31752-4130;SUCESSO;1>
7425;31753-7118;SUCESSO;1>
7775;33035-4605;SUCESSO;1>
7801;33260-4604;SUCESSO;1>
7809;33260-4604;SUCESSO;1>
7886;33661-4130;SUCESSO;1>
8035;34838-4605;SUCESSO;1>
8295;35759-6388;SUCESSO;1>
8615;36002-6398;SUCESSO;1>
8739;36026-6389;SUCESSO;1>
8872;36163-6388;SUCESSO;1>
8874;36163-6388;SUCESSO;1>
8875;36163-6388;SUCESSO;1>
9047;36240-6398;SUCESSO;1>
9081;36252-7118;SUCESSO;1>
9580;36399-6398;SUCESSO;1>
9589;36399-6398;SUCESSO;1>
9648;36435-7118;SUCESSO;1>
9862;36483-7274;SUCESSO;1>
9925;36491-7098;SUCESSO;1>
9950;36577-6398;SUCESSO;1>
9956;36577-6398;SUCESSO;1>
12;11091-6388;SUCESSO;2>
25;11091-6388;SUCESSO;2>
26;11091-6388;SUCESSO;2>
28;11091-6388;SUCESSO;2>
