65;13405-5490;SUCESSO;1>
182;13405-5490;SUCESSO;1>
259;17491-6590;SUCESSO;1>
264;17491-6590;SUCESSO;1>
270;17491-6590;SUCESSO;1>
286;17491-6590;SUCESSO;1>
348;18398-5384;SUCESSO;1>
358;18398-5384;SUCESSO;1>
401;18398-5384;SUCESSO;1>
438;18444-6895;SUCESSO;1>
454;18607-4917;SUCESSO;1>
463;18607-4917;SUCESSO;1>
512;20796-4435;SUCESSO;1>
552;20796-4435;SUCESSO;1>
646;21361-4917;SUCESSO;1>
647;21361-4917;SUCESSO;1>
664;21361-4917;SUCESSO;1>
813;21513-6030;SUCESSO;1>
822;21513-6030;SUCESSO;1>
917;22363-4114;SUCESSO;1>
970;22363-4114;SUCESSO;1>
1018;22423-4434;SUCESSO;1>
1077;22525-4435;SUCESSO;1>
1082;22525-4435;SUCESSO;1>
1095;22559-5384;SUCESSO;1>
1118;22559-5384;SUCESSO;1>
1135;22700-5489;SUCESSO;1>
1143;22700-5489;SUCESSO;1>
1177;22787-4435;SUCESSO;1>
1186;22787-4435;SUCESSO;1>
1238;23467-4433;SUCESSO;1>
1252;23467-4433;SUCESSO;1>
1273;24082-4603;SUCESSO;1>
1282;24082-4603;SUCESSO;1>
1317;26940-4917;SUCESSO;1>
1334;26940-4917;SUCESSO;1>
1382;27129-7297;SUCESSO;1>
1399;27129-7297;SUCESSO;1>
1474;27512-4435;SUCESSO;1>
1493;27512-4435;SUCESSO;1>
1555;27532-4114;SUCESSO;1>
1577;27532-4114;SUCESSO;1>
1668;27586-4435;SUCESSO;1>
1697;27586-4435;SUCESSO;1>
1716;27586-4435;SUCESSO;1>
1719;27586-4435;SUCESSO;1>
1763;27616-4435;SUCESSO;1>
1803;27616-4435;SUCESSO;1>
1896;27706-4435;SUCESSO;1>
1940;27706-4435;SUCESSO;1>
2059;27738-4433;SUCESSO;1>
2123;27738-4433;SUCESSO;1>
2184;27764-4603;SUCESSO;1>
2251;27764-4603;SUCESSO;1>
2305;27889-5061;SUCESSO;1>
2325;27889-5061;SUCESSO;1>
2332;27889-5061;SUCESSO;1>
2424;27995-4435;SUCESSO;1>
2491;27995-4435;SUCESSO;1>
2553;28043-4435;SUCESSO;1>
2562;28043-4435;SUCESSO;1>
2601;28092-4434;SUCESSO;1>
2636;28092-4434;SUCESSO;1>
2738;28164-6590;SUCESSO;1>
2789;28250-4917;SUCESSO;1>
2792;28250-4917;SUCESSO;1>
2817;28250-4917;SUCESSO;1>
2851;28250-4917;SUCESSO;1>
