14 -1 -2
41 -1 -2
31 -1 -2
14 -1 31 -1 31 -1 31 -1 41 -1 41 -1 41 -1 41 -1 48 -1 29 -1 30 -1 4 -1 48 -1 48 -1 30 -1 30 -1 -2
14 -1 31 -1 41 -1 41 -1 41 -1 -2
14 -1 -2
31 -1 31 -1 41 -1 41 -1 41 -1 41 -1 -2
14 -1 41 -1 41 -1 41 -1 -2
